,text,rating
2295,I did not like this so I sent it back.,2.0
2296,"If you pay to remove ads, it only applies to ""lock screen ads"".

You will still see home screen ads for:

1, Kindle Unlimited
2. Kindle Originals
3. Recommended Books

With the current version of software, there is no way to remove these.",2.0
2297,"The update to my PC transfers to the kindle but will not open. The help desk said that once transferred it would automatically install. This kindle did not.

It gives directions to selections that are not in the menu. There is nothing labeled ""Quick actions""
All settings do not show ""Sync MY kindle""",2.0
2298,"This reader doesn’t allow me to adjust the text size, the battery always reads 19%, and I can not download books from the cloud. Presently the device is frozen and doesn’t operate at all! I loved my past Paperwhite and used it for years, but this one is junk!",2.0
2299,"I really wanted to love this. It has all the features I wanted in the new kindle. but I've received TWO in a row that bricked at their first update and never turned on again. I've wasted countless hours of my life on hold with tech support, who collectively display a level of incomitance I have never experienced before. At this point I don't even want a replacement. I just want to not have to deal with Amazon.",2.0
2300,"it causes frustration, my 8 year old smartphone works faster than this kindle can open ebooks and switch between pages",1.0
2301,"Bought the new paperwhite (8GB) in February, to replace original paperwhite, because the charging port no longer worked. Have had NOTHING BUT TROUBLE with this new one. I thought maybe the sensitivity of the screen was stronger than my original paperwhite, and that I just needed to adapt to it. Nope, even while not even touching the screen, the PAGES RANDOMLY TURN BACK & FORTH. Also, after reading for maybe an hour, the PAGE FREEZES & I HAVE TO RESTART , which then loses my last page read. Never had any problems with my original kindle & if this had happened, I would never recommend it. Hoping to return this one & get a replacement. We shall see.....",1.0
2302,"Design faults: if you keep the device vertical (on the table, or etc.) the device shuts down. You are restricted to keeping Kindle in your hand or buy something to hide the Power Button.",1.0
2303,"used less than 6 months and got the spinning wheel, unable to use",1.0
2304,"This is my third Kindle. First one was perfect. Then it was improved, not. Now it is improved again, not. As a senior citizen, ease of use is of utmost importance. Kindle 3, not. Simply turning the page is not as easy as it should be. Just saying.",1.0
2305,"This is a good device. However, after spending 100$ and being a Prime member, I am really disappointed to see ads on my Kindle.
Turning them off seems possible, but is not intuitive and not easy at all.
This really ruins the product and it's not fair for the customer.",1.0
2306,Receive Kindle without any info on how to use and it was so different from my older model and could see no buttons of how it worked.,1.0
2307,"I didn't like the way the screen looks, when you scroll through your books it pauses in between I think with all the technology at Amazon fingertips it could be made better. I will probably continue to use my phone or I pad to read books. Not really happy

I must also say that I did recieve a phone call from Amazon to help me figure out if there might be something wrong with it. She was very knowledgeable and told me I had sometime to make my mind up and if I didn't like it she would help me return it for a full refund. Very nice of amazon and her.",1.0
2308,"beautiful machine, but couldn't transfer my large library of EPUB books accumulated on my Nook over 10 years. So I bought a tablet instead",1.0
2309,"This is nothing like my voyager kindle which I would have purchased again if was still offered. Only bought this because my old kindle would not hold a charge. Am very disappointed in the paperwhite, much slower and doesn't have features that I came to use quite frequently on my old one. When downloading my library to the new kindle, has been taking forever. The USB cord is so short. Purchased a longer one and doesn't fit this Kindle. Right know I feel this Kindle is nothing more than a headache, which I hope will go away. Do not find as easy to navigate either as my old one. This is a much cheaper version.",1.0
2310,"This is crazy . I can’t swipe , I can’t use touch , I can’t not use touch. A book will pop up. Just the front page out of no where. I can’t get out of anywhere. Going back",1.0
2311,unhappy because it won't charge! They included a USB cable but its not working and I can't even get a chat going!,1.0
2312,It never met my expectations of being user friendly. It is very disjointed and you cannot go back to a page when searching. When reading a book it works fine but getting there is not fun for me.,1.0
2313,From far Amazon products are the worst on Amazon which is kind of paradoxical and ironic. 3 TIMES we tried to get this item and sent it back because it wasn't working properly.,1.0
2314,I decided to upgrade as I’ve had my old Kindle for 4 plus years and I will now stick with my old kindle as the new one keeps shutting off. It keeps giving me a restart message. I can’t make it through a paragraph without an issue. I’m an avid reader and it beyond frustrating. Try asking Amazon for help and good luck you are talking to a robot and can’t ask actual questions. Amazon should have stuck to what they did good.,1.0
2315,"First of all, it jumps around. It will go back or forward chapters for no reason at any time.
Secondly, and MOST irritating, books are in no order. Formerly in order of download, I knew where things were. Now, ads are constantly pushed. And now you can't get them off your Kindle unless you want to permanently delete them and buy them again if you want them! I didn't know Amazon was that desperate! I bought these books. I want to archive them. FIX THIS !!! I want the old home screen back, and I want to keep the books I paid for. You are ruining the whole Kindle experience.",1.0
2316,I wish I had never bought this E Reader it is impossible to use. I do not have what is described on the instructions. There is not a header to go to anything. When I finish reading a book I cannot return to the home page. I have tried everything I know to work with this new reader. I'm sorry I ever bought it. I am 80 years old and cannot figure out what to do with it. It is sitting here now going from the Kindle Startup page over and over. I guess when the battery runs down it will stop. Because of my hearing I was unable to talk with anyone on the phone to try to resolve this problem.,1.0
2317,"have had this kindle for about 5 months. It quit working. This is the worst kindle ever, and it is the only one I have complaints with. when it was working, it got stuck on pages. Never happened with others. Opens to several chapters back from the place I stopped reading. skips pages. Tonight it is stuck on a screen that says ""please wait a moment while your kindle starts up."" still stuck an hour and a half later! Piece of do-do! Nothing but problems!",1.0
2318,It turns off randomly (just shuts down). Sometimes the screen won’t respond (ten min trying to turn the page/screen). I got a dud. Which just pushes me back towards the physical books I love. No glitches in my paper copy.,1.0
2319,How dare they pollute our reading with their ads and remove their best feature of displaying the cover page when turned off!,1.0
2320,"Everyone recommends the Paperwhite. I do not. Its easy to read (when it actually opens a book) its a little slow to respond with a weird flickering between pages. The worst part however is that half the time the touchscreen doesn't even work at all. I tried opening a book and nothing, I try jumping to a page and nothing happens. I wanted to restart the Kindle and the only button that worked was the cancel button so I cant even turn it off / restart it. This product is already a paperweight right out of the box. But at least it has incredible battery life, supposedly....",1.0
2321,This kindle was difficult to operate . It only lasted from September 2022 until January 2023 . Amazon was unable to resolve issues and now my kindle is not usable.,1.0
2322,My previous Kindle white charging cord does not fit. What do I need to order?,1.0
2323,"I am very disappointed in this product. It only has an on and off button. I don't know how to use it. I can't change the font. I can't get to my archives from the kindle I traded in. It doesn't open to a ""Front Page."" I don't know how to get around on it. I traded from my Generation 2 to this one because I wanted access to Libby, the Public Library System. My Generation 2 did not accommodate that. I was perfectly satisfied with it. I'm sorry I bought this Paper White. I don't buy any books from Amazon because I'm not sure I will know how to access them.",1.0
2324,"The most recent update has ruined what was a somewhat easy to navigate ereader.if you are someone who purchases books to be read later, this update is the pits. Must look through all your titles looking for the NEW in the corner as opposed to being able to keep them in order. The NEW and your currently READ books are all mixed together and unable to be removed from both the HOME page and the LIBRARY page.. PLEASE PUT PEOPLE IN THE UPDATE DEPT THAT ACTUALLY USE A KINDLE ON DAY TO DAY BASIS. IF I COULD AFFORD TO PURCHASE A DIFFERENT BRAND EREADER, I WOULD.",1.0
2325,"It's been years since I owned a Paperwhite, so I was expecting great things from this new version.
Why is the button on the bottom of the device? This is my biggest complaint. I've had the device for maybe 10 minutes and it's accidentally gone on twice now. Who designed that and thought it would be a good idea? I don't want one of those hard cases, so I can foresee this thing being on without me knowing.

My other issue is the charger. It's my own fault for not realizing I'd have to buy a twenty dollar wall charger because I use a Chromebook, with no USB port. Ugh. So I'm returning it. No sense in being annoyed for this price.",1.0
2326,"Seriously at the brightest settng the screen is a dark, pinkie, tobacco stained color. YUK! Even after i made the type thicker is is still very hard to look at. It actually makes me a little nauseous. I tried technical support and it is impossible to speak with anyone. They literally just hang up on you. Wow, this is awful...think i'll get my money back and read on my iPad like i have been doing. What a waste of money. Really hard to read on this device and evidently no technical support.",1.0
2327,"I bought this for my birthday and received it a couple days after ordering it. I love how it works and how responsive it is, but low and behold 5 weeks later it froze and all attempts to restart it failed. I sent it back it with the promise of sending me a new one withing 5 days of them receiving it....They received it Jan 3 and today is the 16th and it is still pending shipping.....everytime I try to contact customer service they said it is pending to be sent but they cant give me a date. Had I just returned it and bought a new one it would have arrived aleady. Not a happy customer",1.0
2328,You cannot read library books on this device.,1.0
2329,Will Not Charge over 60% & Discharges Fast. Factory Reset doesn’t help. Bluetooth connection has background interference noise. (Facts Reset doesn’t help Bluetooth clarity.).,1.0
2330,"Everything is good except after I review a book, The kindle will die and I have to restart it. And restarting is slow.",2.0
2331,"Looking at the online pictures, you'd think the screen could actually achieve a pure white level. Not so. Just a dull grey. Played with dozens of fonts/font sizes, and nothing resulted in clear, crisp edges. And making a font bold just blurred the edges even more.",2.0
2332,"I've had a Kindle Paperwhite for many years when it suddenly stopped allowing me to dowoad books. After many hours with both Amazon and Kindle tech people, they couldn't find the problem. So I purchased this new Paperwhite. It has the problem as my former one. I cannot even get to the book choices selection pages. At least 8 hours today with tech people either by phone or in person and I still cannot use my new Kindle. I have no choice left but to return it and be without since nobody can fix whatever the problem is. I am thoroughly disgusted with tech service!",2.0
2333,"Trash. I hate this Kindle. I replaced my old one because it died. This product is nothing like the previous version. The touch screen is nonresponsive.
I’m unable to access my books. Terrible. Won’t be using it.",2.0
2334,"Bought at the end of October, died on Christmas day
Refuses to boot, just shows ""kindle"" screen and the boy reading book logo.
This is the 3rd kindle I've bought, the first two at least lasted a couple of years before taking a dive.
Absolutely love this device up until it stops working.",2.0
2335,"I was hoping for another, lighter paper white, but this clearly has a poor display thus is difficult to read. My fire is much clearer and my old power white had blacker, higher contest black fonts while in this they seem faded, and the contrast control doesn’t help.",2.0
2336,I payed extra to have ads removed. However this only seems to mean that ads are removed from third parties. The lock screen now still shows ads. They are just internal Amazon ads.,2.0
2337,"Too little internet access. Small screen. Way too much advertising. If I were to buy this tablet, I would spend more for the add-free version. Hey Amazon, why a 5 week delivery date for an add-free version?",2.0
2338,"I wish we could return ours as we are very dissatisfied
The screen will skip back to a previous chapter or back to the beginning of the book
The touch screen has such a lag time, finding the home page or the library is maddening.

We have gone back to our old reliable kindles. Paperwhite is not worth the money,",2.0
2339,Got it for my elderly mom but she didn't like it. Too difficult to learn for her. Ended up getting her a kindle fire which she loves,2.0
2340,"THE KINDLE DOES NOT RESPOND TO THE SET-UP - IT IS THE WORST I HAVE EVER EXPERIENCED.
I WANT TO SEND IT BACK - SEND ME A RETURN LABEL.

THANKS

ANNEKE VAN DEN BRINK",1.0
2341,"This Kindle is slow to respond and does not sync correctly with other Kindle devices in my account. The software is archaic. I have a several Fire Tablets, they are far faster, smoother and sync with other devices just fine. I do not recommend this Kindle.",1.0
2342,"I have owned kindles since the first generation and they quality has gone down each generation. I bought a paperwhite and got less that a month of use out of it before it died. Amazon tells me I will get a replacement but for some reason I have to wait 3 weeks to get it. I use my kindle daily an I feel like it is poor customer service to be made to wait this long for a replacement. They are in stock and available to ship out brand new, I guess I have to wait for a refurbished one to become available before I can get my replacement.",1.0
2343,"Someone had a genius idea to change perfect dimensions of kindle reader. Previous version easily fits into inside pocket of any suit jacket, but new version is wider and no longer fits.
So instead of taking kindle with me to work, now I will use my phone as reader.
Big loss.",1.0
2344,I love nearly everything Amazon does but this new kindle is the most unusable electronic device produced by any company in a long time. I won’t go into all the details but I am tech oriented and it’s so user unfriendly. Just not a well thought out interface.,1.0
2345,"So disappointed that I paid for this piece of junk. First delivered late, then stopped working entirely after using twice and plugging in to charge. Won’t reset at all. Advised to return for a new one. No thanks. More trouble than it’s worth.

UPDATE: I was contacted by Amazon and offered an immediate replacement. I did receive it quite quickly BUT it was clearly a refurbished unit in shrink wrap. Not exactly what I anticipated but hopefully it was refurbished well enough to last longer than two uses of the first unit.",1.0
2346,Replaced my old kindle with a paper white so I could read in the sun and the touch screen on this model shortly started working only 50% and now does not work at all. Total waste,1.0
2347,I really can not stand this kindle. It is not easy to navigate. I thought it would be as easy as the android Google ap but it is mot. I can not say I would recommend it.,1.0
2348,"This is our third Kindle and in my opinion the LIBRARY function is cumbersome on the Paperwhite when compared to previous releases.
It was straight forward before to see ALL books in a simple list by hitting the library section of the pull down menu.

Wish I had not bought this Kindle ...very frustrating navigation of library compared to previous releases!!",1.0
2349,"My kindle touch screen is too sensitive. Multiple pages skip when touched even lightly.
It is very annoying. Not happy with this purchase.",1.0
2350,Having problems with tablet voice. It takend me about an hour to get book i want to read. Double clicking create more problems,1.0
2351,"I purchased the 16GB Agave Green Paperwhite 11th gen, and I read exclusively Kindle format ebooks (no audiobooks.) I was an avid Kindle app user but when I started to borrow ebooks from my public libraries with the Libby app, my reading skyrocketed. Up until that point, I was using an iPad mini but the screen was ill-suited for that much reading and the battery life drains quickly since it's still a full-functioning tablet. The Kindle Paperwhite 11th gen is my first Kindle and e-reader device, and my thoughts are below:

Pros:
- Lightweight, significantly more so than my iPad mini 5th gen
- Screen creates less strain for my eyes, and it's much more comfortable to read for long periods of time
- Setup and transfer of my Kindle app library were a breeze
- The matte screen is great at preventing glare (but you'll still get fingerprints)
- I'm happy to report that I barely notice the ads. The ads are for recommended books and Kindle-related things anyway, so no big deal. I was just concerned about getting ads related to my random Amazon shopping, which is not the case.
- Agave Green is a beautiful neutral green, not too obnoxious but note that the color of the device is visible from the front of the device as a thin colored border going around the screen

Cons:
- No continuous scroll capability, which is available only in Kindle app apparently
- Screen refresh inverts image color for a flash second. For example, when you toggle in and out of the settings, the screen flashes an inverted image to ""refresh"" itself to the new page. A little annoying since it feels low-tech and less seamless than the Kindle app I had transitioned from using.
- Battery life won't last a full 10 weeks. The battery life is advertised as ""up to 10 weeks,"" but if you read a LOT and use bright display settings, it will drain within 1-2 weeks.
- When your tablet is asleep, it still displays an ad, which I'm sure drains some of the battery life. I'm hoping to remedy this with a case with the magnetic auto sleep/wake cover feature, but we'll see
- Adding another user and their corresponding library took some finagling, but even when it's set up, it's not UX-friendly because you can't toggle between the two users' libraries. You can only see either 1) your collective libraries together in one giant library, OR 2) you can select a filter at the top of the collective library to only see your or the other user's books.
- When I carry the Kindle device case-less and loose in my backpack or tote bags, it accidentally unlocks all the time. I don't have a passcode so if the button next to the charging port is pressed to ""wake"" the Kindle and something in my bag brushes against the screen to ""swipe"" and unlock the Kindle, it's open the screen is active. I've accidentally drained battery life this way too. The recommendation here is to get a case, cover, or sleeve for your Kindle.

Despite how long the Cons list looks, I really am still happy with the Kindle Paperwhite. I've used it every day since purchasing it and feel like it was worth the sale price I paid (~30% off).",1.0
2352,"I owned this item since November 2021. It died today 1/17/2022. It is the fourth Kindle I have bought and all of them failed. This one lasted almost three months and cost more than the others. Really what kind of review do you expect???? I am so totally disappointed in Amazon's electronics. I also bought a Kindle Fire and had to return it last year and am left with a wireless charger that doesn't work with any other product. Maybe you all should concentrate on getting it right instead of introducing so-called ""new and improved"" versions, just saying...",1.0
2353,"This would have been my 5th Kindle; except it was impossible to charge. I tried several cables and then realized that the port was damaged and there was no way to charge it. Thankfully Amazon took it back and refunded me but it wasn’t a normal Amazon return; since I don’t own a printer to make the label, had to wait for Amazon to send one. Luckily it came within the time frame for return.",1.0
2354,Do. Not. Buy. It constantly soft locks and there is no hard reset button. Amazon is just trolling us at this point so Bezos can buy a smaller yacht to cart around the helicopter that isnt on his bigger one. I will buy open source next time even if its a PITA.,1.0
2355,I wanted a paperwhite so bad. This was a mess. First the language was Deutsch. I don't speak or read deutsch. Tried like crazy to change it. The tech guy with Amazon he tried to. I wanted to enlarge the type face. That was a nightmare to the point that the type face actually shrunk. I quit. It just was not for me,1.0
2356,"It doesn't really stay on the page I am reading, it slides to next few pages and I have to make it go back",1.0
2357,Some functions do not work when in audio mode . Very difficult to navigate screens . It is much easier to read books on your laptop or phone .,1.0
2358,battery failure before one year,1.0
2359,"After using it daily for one week, the Kindle has developed permanent horizontal and vertical lines. These appeared one day after I turned it back on to keep reading. No amount of restoring and resetting has fixed this. One week! I received this model after trading in my older Kindle of many years which has zero issues. I cannot recommend this model.",1.0
2360,Upgraded to the Kindle Fire 10 almost immediately. Not an easy device to use if you prefer audio books.,2.0
2361,I was sent a used paper white in a foreign language. I speak English and paid for a new paper white. Need I say more?,2.0
2362,Touch Screen is very user unfriendly and does not work most of the time. Would love to return if I could as too much time as gone by. Would not buy again.,2.0
2363,"I tried to figure this out, but finally gave up. Difficult to download books and to navigate. I prefer a Nook....Much more user friendly.

Update… I gifted the kindle to my sister. She needed to replace hers (dog chewed it) and she has no issues. Guess it’s just what you’re used to.",2.0
2364,"Received my Kindle Paperwhite on July 17, 2022. The first 15 days were wonderful - I read 22 2/3 books!
Yesterday it became glitchy but I was able to work through issues. Plugged it in for the night. This morning my screen is frozen on the Sleep page. I have tried all methods I could find to reset to no avail.
Am truly very disappointed.",2.0
2365,"I'm very unhappy. I bought my 7th kindle on August 5th. It died yesterday, November 14th. It should last a lot longer than that. All my other kindles lasted well over two years with consistent use.",2.0
2366,"My old Kindle was superior in every way to this Kindle Paperwhite. I can't believe it even got past the Quality Control Department. I have the feeling I received a rebuilt model. I could go on about the poor quality and performance, but what is the point. Suffice it to say, it is not up to othe standards I expect from Amazon.",2.0
2367,"if you have books on your PC and plan to side load, forget it not even recognized as a device. You can pay them all day long but already own something forget it. Avoid at all cost.",2.0
2368,"Loved the kindle, but after one month it got stuck on the tree screen and would not reboot. Kindle Support says it’s an ongoing issue that can’t be covered by warranty because they are “working on a solution” but they cannot give a time table as to when. I pushed them and finally got them to agree to refund the purchase but I have to send my old one back. It won’t be buying another paper white, sadly! Too bad because except for it totally crapping out after a month, it was a great product.",2.0
2369,Way way over priced. Very basic. No audio. No compatibility or versatility. A cheap tablet may be a better choice. Just ordered a $50 Fire.,2.0
2370,I used this product for pleasure reading. The touch screen was very unreliable. I would get stuck on a place in the book and couldn't get the screen to move. I can no longer find the books in the library. Sometimes the screen was very sensitive to the touch and would whisk me away far away. I would like to return this Kindle and the new charger that I was forced to buy in order to use it. The older models were far superior to the current ones.,1.0
2371,"Reading was ok. But my book covers being in black & white were hard to decipher. I am old enough to remember black & white photos so to me this is a step backwards. I also have cataracts in the early stages, so I had to get close & really study which good was which. Plus some colors are almost identical when in
black & white such as yellow, grey, pink & light blue..
I am returning this & have replaced it with a fire HD 8. I am very happy with that.
Wands",1.0
2372,"I wanted a e book reader that I could use with less distraction, this was a terrible choice.",1.0
2373,"Free Kindle Unlimited books are a waste land, not worth reading! If you want anything worth reading you must pay for it!",1.0
2374,"When I first received this Kindle, I was in love. I had an older generation and used it daily. So I was excited for an upgrade. But a little less than a year, it broke. The screen just kept trying to load. Got sent a replacement and the screen stops working again. I am very cautious with my kindle. To have screen issues a 2nd time from a 2nd device is ridiculous. I never had any issues with my older one and I had that for over 3 years. So disappointing",1.0
2375,"It’s constantly freezing up. Books I download on my apple iPhone kindle, don’t always show up on my kindle. Kindle freezes up. It’s super slow. It doesn’t even deserve a 1 star.",1.0
2376,"I enjoyed this product for 2 months and then it locked up and it’s staying that way no matter what is tried.
Yes I have tried rebooting it at least 50 times. I have let the battery run out about 20 times. It always comes back to the same screen. Very disappointed in this product",1.0
2377,"Extremely difficult to navigate, graphics blurred and not crisp, no color, photos, pictures, etc. black and white only. My iphone works much better!",1.0
2378,"I just bought this less than a week ago I've used it twice and this thing keeps crashing saying can't load page, blank, or won't load at all. I've restarted it 5 times and still crashing. I've tried other books too. This is extremely frustrating and disappointing. It's not particularly the most expensive then in relation to books but I used it one time and now it's non stop crashing. I can't even get it to load one page. Amazon please contact me regarding fixing this situation, will update review if it gets fixed.",1.0
2379,The Kindle only worked for about a month. Then it locked up and tech support couldn't help me to get it working so it was returned. Very disappointed.,1.0
2380,I like the size I could read it well I loved it until you go to try to get books or try to turn a page when it turns more than one i hate this thing I’m too late on sending it back.,1.0
2381,"Worked well for 2 months then broke. Amazon wants to replace with a refurbished unit but that’s not what I paid for. I paid for a new unit with a new 1 year warranty and they should replace with the exact same thing but they refuse to do so. They also won’t refund me the full amount I paid for the unit, they will only refund me $120 instead of the $150 I paid. Typical large corporation selling junk products and not doing right by their customers.",1.0
2382,"My wife loves the soft back light so she can read at night when I’m asleep, but there is no instructions on how to operate and the user interface is just bad. Would not recommend!",1.0
2383,Touchscreen quit. working. Went online and did full recharge. Worked until the battery was at plus 40 and. quit again. Am returning it for the same item.,1.0
2384,"This is my 3rd Paperwhite incarnation, and the new model has some nice bells & whistles. HOWEVER, in under 2 months, the device has failed. During a reading session, it crashed, tried to reboot itself, and got stuck in a boot loop, constantly flashing the classic Kindle image of a child under a tree. There is no fix for this; I tried, as did customer service. I initiated a return for replacement order well within Amazon’s return window but have yet to receive a replacement (or notification of a date to expect one, even).",1.0
2385,"We were so disappointed by the lack of brightness tat we returned the product. We were also turned off by Amazons aggressive marketing of books through the kindle.
I will continue reading books on my iPhone.",1.0
2386,I bought this kindle but i cannot borrow any books from the NY library. They said the app is not supported on this devise.,1.0
2387,"Very often when I try to open kindle unlimited, I see sad dogs. And yes, I have restarted and reseted the device. Rerurn kindle unlimited and the device itself. Dissatisfied!",1.0
2388,"I missed the detail that this was only in black & white. Seeing the book covers in the library in black & white feels dated, and lacking visual quality. Returned to buy the HD Fire.",1.0
2389,"I was quaranted I would have no problem with this kindle but it’s doing the same thing!! You’re ready and go to turn the page and it goes to the settings page !! This is my third one!! I’m so frustrated with this!! I enjoy my kindle so much but not the way it’s preforming!! Had the first ones
I got from here with no problems! Help!!",1.0
2390,"Was very excited to open my package today and noticed it felt lighter than it rightly should. Opened it up to find a package of Natureland Suppository Applicators. Needless to say, the touchscreen, battery life, and readability are lacking.",1.0
2391,"I bought this as a smaller device to travel with rather than my large Kindle Fire. I thought I would be able to listen to my audio books as well, and be able to purchase books while traveling, since. you cannot purchase books on other devices, such as an iPhone. I was unable to find a port for listening, so purchased a couple different adaptors, which did not work either. This was very disappointing. It's only for reading? Really? Amazon should be able to do better than this.",1.0
2392,I can only download books at home. Anywhere else you can't get the password screen to put in the password to get WiFi access. Seriously Amazon get it together.,1.0
2393,I didn't like it not working.,1.0
2394,Tried to replace a Kindle that was stolen in Costa Rica. This one is half the size of my old one. So unhappy!,1.0
2395,Touch screen lags. Interface is not intuitive. Difficult to make reading lists. Can’t get rid of books we already read. Overall very poor experience.,1.0
2396,"This started great for a few months then it freezes and restarts and won’t reboot. I bought it in September and by December it was freezing on me. Talked with Amazon CS and returned the broken one for a replacement received it January 19th. It worked for three weeks and is now doing the same thing again freezing and restarting.

It’s too bad the big screen and other features are great but if it can’t work for more than a few weeks it’s crap and shouldn’t be released.",1.0
2397,"Love the flush screen, warm light, and USB-C charging! Don't love the dead pixel (very distracting as it starts out almost normal and gets darker with each page I turn), but maybe the replacement will be better.

UPDATE: Replacement order took 2 weeks to ship and is now arriving when I am moving out of state. I recieved no notification the replacement order was being prepared for shipment, and Amazon Customer Service says they cannot do anything to change the shipping address. Poor response to an issue caused by their product's poor quality control.",1.0
2398,Not worth the trouble to start. No written directions. Spent hours trying to get this item working and still nothing!!!!Will return asap. Very disappointed in this product!!!!!,1.0
2399,"I hate it
I have one of the original kindle it was phased out I have trouble when I finished a book getting back to the Home Screen.
It is not user friendly for me
I will review a book and then can not get out of it.
Not easy to get around.
I wish I didn’t buy it.",1.0
2400,"I read where battery life would last for a few months before charging, if I get a week I’m lucky ? This is the second one we had .",1.0
2401,"I had a paperwhite previously and it stopped charging properly after less than a year. Stupidly, I replaced it with a new paperwhite on Sept. 18, 2021. By mid-December 2021 it had gone bad. Same problem: there is a defection connection to the charger: something appears to be wrong with the port in the kindle where the charger goes. DO NOT BUY THIS PRODUCT! I can't be the only one who has had this issue. Amazon should be ashamed to keep this on the market.",1.0
2402,"The Kindle froze when it was still 50% charged. Tried several fixes, nothing worked. We returned to Amazon for exchange, which did not happen. We had the tracking number, but Amazon did not acknowledge receipt of the old unit. We then tried to get a refund but as of now there has been no reply despite promises to that effect. Makes you hesitant to order items that must be returned to Amazon. Don't know if the Kindle itself is a good choice over older models, had no opportunity to find out.",1.0
2403,"I bought this new from amazon, and after 1 month, the screen goes blank, tried to fix it with a tap method shown in youtube, worked for 2 days, then blank again, seriously, what the hell, i pay 150 bucks for a device that last 30 days? i dont know what is going on in the construction of these devices, but if this i what can i spect from kindle, then keep your garbage.",1.0
2404,took me over 2 hours to set up and after that would down load my previous kindle books! This is my 3rd kindle and the last! Never had trouble with older ones.,1.0
2405,"This kindle kept shutting down while reading. I had to return it after trying all the ""fixes"" recommended by Amazon customer service. Amazon exchanged it and sent me a refurbished kindle of the same model. I purchased a new 11th generation kindle and within 2 months, (the return period as it was a Christmas gift purchase) it was replaced with a refurbished/reconditioned kindle of the same model. Maybe it would have been better to just return the malfunctioning kindle and just purchase another new one.",1.0
2406,I had problems with this Kindle (and it not my first one). It started not down loading and then would down load to the very last page no matter where I was reading. I must say this was a fluke because I love Kindles and have several . I have a hand injury that even a regular paperback in painful to hold and the Kindles are perfect. Also great for traveling......get one that works and you will never regret it.,1.0
2407,"Update from 1 star to 4 then back to 1

About less than 5 months in and this time touch screen doesn’t work. It keeps on just rolling to the first page by itself…
——
Support team resolved my issue rather smoothly, replacement device has been sent.

-------
It just stuck in the kindle screen one day after less than 2 months use and doesn’t even respond to trying to restart…

Lovely purchase

——",1.0
2408,"Got a paper white for Xmas. Within 2 weeks of use it crashed and would not reboot or open. Amazon was great about sending me another. Within a couple of weeks the new one developed the same issue. I have one of the original kendels that still works like a champ but the newer versions bite.
Amazon returns get a gold star for hassle free returns but I can not recommend the paperwhite version of kindle. Too bad it was easy reading.",1.0
2409,"It’s inconceivable that anyone could supply a 15” power cord and think that was okay, paperwhites have always been great products. I’m not sure this is any better than the original but I feel much worse being forced to order a longer cord.",1.0
2410,"While reading, the kindle froze. I tried the reset and now all I get is the front screen with the reader under the tree. It blinks on and off every few moments but I cannot get it to do anything else. I’ve googled how to fix it and nothing works. Very disappointed, I only received this at Christmas. It should have lasted way longer. Someone please contact me about a replacement",1.0
2411,"I splurged and spent $150 on this Kindle and it broke less than a week after the return period. I called Amazon and got no recourse. My advice is if you have to buy a Kindle, buy the cheapest one because there is no guarantee that it will work and Amazon customer service is worthless",1.0
2412,"This was my first paperwhite. Needless to say, I was pretty darn excited. Imagine my let down with every lag, screen freeze and long loading times. Pictures are also fuzzy when scrolling. If you want to use your Overdrive/Libby from your local library, forget about it! No app usage and the web browser is pretty much non usable with its constant loading and freezing. Who has time to get on the computer to send to the books you want from Overdrive to your Kindle. I sent this garbage back.",1.0
2413,"I guess I should have done more research, but I totally expected a 2022 version of a Kindle to be better than a Kindle Fire that I got over 11 years ago. The paperwhite is only black and white. totally unacceptable. I'm sending it back. I am so disappointed.",1.0
2414,Touch screen not working,1.0
2415,Liked my old five year old one better. Constantly touching the screen accidentally and it screws up screen,1.0
2416,Will not connect and customer service could not help,1.0
2417,Don't waste your money. It freezes worse than my ancient kindle. We should have the technology to use a reader that doesn't freeze!,1.0
2418,When I turned on the kindle and go to settings I couldn’t get the configurations because it’s fried. Does not work. I am really disappointed about it.,1.0
2419,"I wanted this very bad. I debated for weeks. I finally decided to just get it. But I was disappointed with the size. It was much smaller than I'd realized. Honestly about the size of my phone. Since I could just use the kindle app on my phone, I decided to return it. It didn't seem worth the money",1.0
2420,"It freezes up constantly, and it's slow compared to My old one.",2.0
2421,I would advise sticking with your old kindle. This new one wasn’t keeping my place in my book. Every time I went to read again it would be in the wrong place way further back in my book. So I tried to restart it to see if that would help and it completely froze and will not come back on. I’ve used kindles for 10 years and never had trouble like this with older models. So I’m returning this and going back to old reliable.,2.0
2422,"I ordered this Kindle Paperwhite in January 2022 and in March, it froze and would not work again. I returned it, ordered a new one which I received in March and yesterday, May 2022, it won’t power on no matter what I do. Am now in process of returning this one and will not order a third. This is a defective, worthless product. Very frustrating.",2.0
2423,"I""m ready to go back to paper books. my new Kindle paperwhite can't pick up a signal, downloads ins a balky manner when it does and is jus generally frustrating. NOT HAPPY.",2.0
2424,"This is my first Kindle. It worked fine for 3 days. On the 4th day, the screen froze. Tried resetting multiple times. Nothing worked. Still the same. The screen refreshes from time to time but doesn't work. It's been like that for 2 days now. Very disappointed. Contacted the support and they immediately suggested to replace the unit. Planning to return and get a refund.",2.0
2425,Battery life was the only plus. Once you are into the book it is hard to navigate. Reading a book should not be stressful. My prior kindle was just great. I only got this one because you said it was no longer being supported. This is a waste of money.,2.0
